passage_id,text_id,origin_type,genre,task,unit_id,gold_label,pred_label,is_onomatopoeia,is_diminutive
P004,RUS-O-04,RUS-O,,token,s32t2,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s32t3,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s32t4,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s32t5,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t0,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t1,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t2,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t3,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t4,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t5,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t6,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t7,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t8,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t9,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t10,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t11,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t12,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t13,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t14,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t15,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t16,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s33t17,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t0,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t1,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t2,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t3,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t4,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t5,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t6,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t7,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t8,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t9,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t10,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t11,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t12,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t13,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t14,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s34t15,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t0,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t1,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t2,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t3,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t4,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t5,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t6,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t7,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t8,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t9,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t10,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t11,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t12,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t13,1,1,0,0
P004,RUS-O-04,RUS-O,,token,s35t14,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t0,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t1,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t2,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t3,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t4,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t5,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t6,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t7,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t8,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t9,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t10,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t11,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t12,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t13,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t14,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t15,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s4t16,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t0,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t1,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t2,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t3,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t4,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t5,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t6,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t7,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t8,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t9,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t10,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t11,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t12,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t13,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s5t14,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s6t0,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s6t1,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s6t2,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s6t3,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s6t4,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s6t5,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s6t6,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s6t7,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t0,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t1,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t2,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t3,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t4,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t5,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t6,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t7,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t8,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t9,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t10,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t11,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t12,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t13,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s7t14,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t0,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t1,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t2,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t3,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t4,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t5,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t6,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t7,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t8,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t9,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t10,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t11,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t12,1,1,0,0
P005,RUS-O-05,RUS-O,,token,s8t13,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t0,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t1,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t2,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t3,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t4,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t5,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t6,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t7,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t8,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t9,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t10,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t11,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t12,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s323t13,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t0,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t1,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t2,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t3,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t4,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t5,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t6,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t7,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t8,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t9,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s324t10,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t0,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t1,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t2,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t3,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t4,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t5,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t6,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t7,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t8,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t9,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s325t10,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t0,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t1,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t2,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t3,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t4,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t5,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t6,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t7,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t8,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t9,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t10,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s326t11,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t0,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t1,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t2,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t3,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t4,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t5,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t6,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t7,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t8,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t9,1,1,0,0
P006,RUS-O-06,RUS-O,,token,s327t10,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s113t0,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s113t1,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s113t2,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s114t0,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s114t1,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s114t2,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t0,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t1,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t2,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t3,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t4,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t5,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t6,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t7,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t8,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t9,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s115t10,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t0,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t1,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t2,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t3,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t4,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t5,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t6,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t7,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t8,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t9,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s116t10,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s117t0,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s117t1,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s117t2,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s117t3,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s117t4,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s117t5,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s117t6,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s117t7,1,1,0,0
P007,RUS-O-07,RUS-O,,token,s117t8,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s55t0,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s55t1,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s55t2,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s55t3,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s55t4,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s55t5,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s55t6,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s55t7,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t0,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t1,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t2,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t3,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t4,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t5,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t6,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t7,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t8,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t9,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t10,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t11,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s56t12,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s57t0,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s57t1,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s57t2,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s57t3,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s57t4,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s57t5,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s57t6,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s57t7,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s57t8,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s57t9,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s58t0,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s58t1,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s58t2,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s58t3,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s58t4,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s58t5,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s58t6,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s59t0,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s59t1,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s59t2,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s59t3,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s59t4,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s59t5,1,1,0,0
P008,RUS-O-08,RUS-O,,token,s59t6,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t0,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t1,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t2,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t3,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t4,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t5,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t6,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t7,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t8,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t9,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s63t10,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t0,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t1,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t2,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t3,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t4,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t5,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t6,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t7,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t8,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t9,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t10,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t11,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t12,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t13,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s64t14,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t0,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t1,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t2,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t3,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t4,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t5,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t6,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t7,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t8,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t9,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t10,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t11,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t12,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t13,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s65t14,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s66t0,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s66t1,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s66t2,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s66t3,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s66t4,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s66t5,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s66t6,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s66t7,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s66t8,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s66t9,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t0,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t1,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t2,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t3,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t4,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t5,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t6,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t7,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t8,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t9,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t10,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t11,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t12,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t13,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t14,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t15,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t16,1,1,0,0
P009,RUS-O-09,RUS-O,,token,s67t17,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s151t0,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s151t1,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s151t2,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s152t0,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s152t1,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s152t2,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s152t3,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s153t0,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s153t1,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s153t2,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s153t3,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s154t0,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s154t1,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s154t2,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s154t3,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t0,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t1,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t2,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t3,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t4,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t5,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t6,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t7,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t8,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t9,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t10,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t11,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t12,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t13,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t14,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t15,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t16,1,1,0,0
P010,RUS-O-10,RUS-O,,token,s155t17,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t0,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t1,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t2,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t3,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t4,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t5,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t6,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t7,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t8,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t9,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s483t10,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t0,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t1,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t2,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t3,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t4,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t5,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t6,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t7,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t8,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t9,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t10,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s484t11,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s485t0,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s485t1,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s485t2,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s485t3,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s485t4,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s485t5,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s485t6,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s485t7,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s486t0,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s486t1,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s486t2,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s486t3,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s487t0,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s487t1,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s487t2,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s487t3,1,1,0,0
P011,RUS-O-11,RUS-O,,token,s487t4,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s189t0,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s189t1,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s189t2,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s189t3,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s189t4,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s190t0,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s190t1,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s190t2,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s190t3,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s190t4,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s190t5,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s190t6,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s190t7,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s190t8,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t0,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t1,1,1,0,0
P012,RUS-O-12,RUS-O,,token,s191t2,1,1,0,0
